,index,product_title,product_update_time,product_avail,data_update_time
858,3,Eagle Rare,2023-08-17 12:25:00.000000,0,2023-08-18 08:28:23.761430
859,4,Blanton’s Single Barrel,2023-08-17 12:25:00.000000,0,2023-08-18 08:28:23.761430
860,5,Sazerac Rye,2023-08-17 12:25:00.000000,1,2023-08-18 08:28:23.761430
861,6,Wheatley,2023-08-17 12:25:00.000000,1,2023-08-18 08:28:23.761430
862,7,Bourbon Cream,2023-08-17 12:25:00.000000,1,2023-08-18 08:28:23.761430
863,0,Buffalo Trace,2023-08-17 12:25:00.000000,1,2023-08-18 08:44:17.627666
864,1,W.L. Weller Special Reserve,2023-08-17 12:25:00.000000,0,2023-08-18 08:44:17.627666
865,2,E.H. Taylor Jr. Small Batch,2023-08-17 12:25:00.000000,0,2023-08-18 08:44:17.627666
866,3,Eagle Rare,2023-08-17 12:25:00.000000,0,2023-08-18 08:44:17.627666
867,4,Blanton’s Single Barrel,2023-08-17 12:25:00.000000,0,2023-08-18 08:44:17.627666
868,5,Sazerac Rye,2023-08-17 12:25:00.000000,1,2023-08-18 08:44:17.627666
869,6,Wheatley,2023-08-17 12:25:00.000000,1,2023-08-18 08:44:17.627666
870,7,Bourbon Cream,2023-08-17 12:25:00.000000,1,2023-08-18 08:44:17.627666
871,0,Buffalo Trace,2023-08-17 12:25:00.000000,1,2023-08-18 09:09:24.858772
872,1,W.L. Weller Special Reserve,2023-08-17 12:25:00.000000,0,2023-08-18 09:09:24.858772
873,2,E.H. Taylor Jr. Small Batch,2023-08-17 12:25:00.000000,0,2023-08-18 09:09:24.858772
874,3,Eagle Rare,2023-08-17 12:25:00.000000,0,2023-08-18 09:09:24.858772
875,4,Blanton’s Single Barrel,2023-08-17 12:25:00.000000,0,2023-08-18 09:09:24.858772
876,5,Sazerac Rye,2023-08-17 12:25:00.000000,1,2023-08-18 09:09:24.858772
877,6,Wheatley,2023-08-17 12:25:00.000000,1,2023-08-18 09:09:24.858772
878,7,Bourbon Cream,2023-08-17 12:25:00.000000,1,2023-08-18 09:09:24.858772
879,0,Buffalo Trace,2023-08-17 12:25:00.000000,1,2023-08-18 09:23:56.683812
880,1,W.L. Weller Special Reserve,2023-08-17 12:25:00.000000,0,2023-08-18 09:23:56.683812
881,2,E.H. Taylor Jr. Small Batch,2023-08-17 12:25:00.000000,0,2023-08-18 09:23:56.683812
882,3,Eagle Rare,2023-08-17 12:25:00.000000,0,2023-08-18 09:23:56.683812
883,4,Blanton’s Single Barrel,2023-08-17 12:25:00.000000,0,2023-08-18 09:23:56.683812
884,5,Sazerac Rye,2023-08-17 12:25:00.000000,1,2023-08-18 09:23:56.683812
885,6,Wheatley,2023-08-17 12:25:00.000000,1,2023-08-18 09:23:56.683812
886,7,Bourbon Cream,2023-08-17 12:25:00.000000,1,2023-08-18 09:23:56.683812
887,0,Buffalo Trace,2023-08-17 12:25:00.000000,1,2023-08-18 09:43:50.132704
888,1,W.L. Weller Special Reserve,2023-08-17 12:25:00.000000,0,2023-08-18 09:43:50.132704
889,2,E.H. Taylor Jr. Small Batch,2023-08-17 12:25:00.000000,0,2023-08-18 09:43:50.132704
890,3,Eagle Rare,2023-08-17 12:25:00.000000,0,2023-08-18 09:43:50.132704
891,4,Blanton’s Single Barrel,2023-08-17 12:25:00.000000,0,2023-08-18 09:43:50.132704
892,5,Sazerac Rye,2023-08-17 12:25:00.000000,1,2023-08-18 09:43:50.132704
893,6,Wheatley,2023-08-17 12:25:00.000000,1,2023-08-18 09:43:50.132704
894,7,Bourbon Cream,2023-08-17 12:25:00.000000,1,2023-08-18 09:43:50.132704
895,0,Buffalo Trace,2023-08-17 12:25:00.000000,1,2023-08-18 10:10:18.276555
896,1,W.L. Weller Special Reserve,2023-08-17 12:25:00.000000,0,2023-08-18 10:10:18.276555
897,2,E.H. Taylor Jr. Small Batch,2023-08-17 12:25:00.000000,0,2023-08-18 10:10:18.276555
898,3,Eagle Rare,2023-08-17 12:25:00.000000,0,2023-08-18 10:10:18.276555
899,4,Blanton’s Single Barrel,2023-08-17 12:25:00.000000,0,2023-08-18 10:10:18.276555
900,5,Sazerac Rye,2023-08-17 12:25:00.000000,1,2023-08-18 10:10:18.276555
901,6,Wheatley,2023-08-17 12:25:00.000000,1,2023-08-18 10:10:18.276555
902,7,Bourbon Cream,2023-08-17 12:25:00.000000,1,2023-08-18 10:10:18.276555
903,0,Buffalo Trace,2023-08-17 12:25:00.000000,1,2023-08-18 10:28:46.381790
904,1,W.L. Weller Special Reserve,2023-08-17 12:25:00.000000,0,2023-08-18 10:28:46.381790
905,2,E.H. Taylor Jr. Small Batch,2023-08-17 12:25:00.000000,0,2023-08-18 10:28:46.381790
906,3,Eagle Rare,2023-08-17 12:25:00.000000,0,2023-08-18 10:28:46.381790
907,4,Blanton’s Single Barrel,2023-08-17 12:25:00.000000,0,2023-08-18 10:28:46.381790
908,5,Sazerac Rye,2023-08-17 12:25:00.000000,1,2023-08-18 10:28:46.381790
909,6,Wheatley,2023-08-17 12:25:00.000000,1,2023-08-18 10:28:46.381790
910,7,Bourbon Cream,2023-08-17 12:25:00.000000,1,2023-08-18 10:28:46.381790
911,0,Buffalo Trace,2023-08-17 12:25:00.000000,1,2023-08-18 10:43:58.255209
912,1,W.L. Weller Special Reserve,2023-08-17 12:25:00.000000,0,2023-08-18 10:43:58.255209
913,2,E.H. Taylor Jr. Small Batch,2023-08-17 12:25:00.000000,0,2023-08-18 10:43:58.255209
914,3,Eagle Rare,2023-08-17 12:25:00.000000,0,2023-08-18 10:43:58.255209
915,4,Blanton’s Single Barrel,2023-08-17 12:25:00.000000,0,2023-08-18 10:43:58.255209
916,5,Sazerac Rye,2023-08-17 12:25:00.000000,1,2023-08-18 10:43:58.255209
917,6,Wheatley,2023-08-17 12:25:00.000000,1,2023-08-18 10:43:58.255209
918,7,Bourbon Cream,2023-08-17 12:25:00.000000,1,2023-08-18 10:43:58.255209
919,0,Buffalo Trace,2023-08-17 12:25:00.000000,1,2023-08-18 11:08:06.264556
920,1,W.L. Weller Special Reserve,2023-08-17 12:25:00.000000,0,2023-08-18 11:08:06.264556
921,2,E.H. Taylor Jr. Small Batch,2023-08-17 12:25:00.000000,0,2023-08-18 11:08:06.264556
922,3,Eagle Rare,2023-08-17 12:25:00.000000,0,2023-08-18 11:08:06.264556
923,4,Blanton’s Single Barrel,2023-08-17 12:25:00.000000,0,2023-08-18 11:08:06.264556
924,5,Sazerac Rye,2023-08-17 12:25:00.000000,1,2023-08-18 11:08:06.264556
925,6,Wheatley,2023-08-17 12:25:00.000000,1,2023-08-18 11:08:06.264556
926,7,Bourbon Cream,2023-08-17 12:25:00.000000,1,2023-08-18 11:08:06.264556
927,0,Buffalo Trace,2023-08-17 12:25:00.000000,1,2023-08-18 11:23:59.055664
928,1,W.L. Weller Special Reserve,2023-08-17 12:25:00.000000,0,2023-08-18 11:23:59.055664
929,2,E.H. Taylor Jr. Small Batch,2023-08-17 12:25:00.000000,0,2023-08-18 11:23:59.055664
930,3,Eagle Rare,2023-08-17 12:25:00.000000,0,2023-08-18 11:23:59.055664
931,4,Blanton’s Single Barrel,2023-08-17 12:25:00.000000,0,2023-08-18 11:23:59.055664
932,5,Sazerac Rye,2023-08-17 12:25:00.000000,1,2023-08-18 11:23:59.055664
933,6,Wheatley,2023-08-17 12:25:00.000000,1,2023-08-18 11:23:59.055664
934,7,Bourbon Cream,2023-08-17 12:25:00.000000,1,2023-08-18 11:23:59.055664
935,0,Buffalo Trace,2023-08-17 12:25:00.000000,1,2023-08-18 11:43:59.803282
936,1,W.L. Weller Special Reserve,2023-08-17 12:25:00.000000,0,2023-08-18 11:43:59.803282
937,2,E.H. Taylor Jr. Small Batch,2023-08-17 12:25:00.000000,0,2023-08-18 11:43:59.803282
938,3,Eagle Rare,2023-08-17 12:25:00.000000,0,2023-08-18 11:43:59.803282
939,4,Blanton’s Single Barrel,2023-08-17 12:25:00.000000,0,2023-08-18 11:43:59.803282
940,5,Sazerac Rye,2023-08-17 12:25:00.000000,1,2023-08-18 11:43:59.803282
941,6,Wheatley,2023-08-17 12:25:00.000000,1,2023-08-18 11:43:59.803282
942,7,Bourbon Cream,2023-08-17 12:25:00.000000,1,2023-08-18 11:43:59.803282
943,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-18 12:17:19.982916
944,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-18 12:17:19.982916
945,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-18 12:17:19.982916
946,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-18 12:17:19.982916
947,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-18 12:17:19.982916
948,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-18 12:17:19.982916
949,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-18 12:17:19.982916
950,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-18 12:17:19.982916
951,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-18 12:42:32.160977
952,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-18 12:42:32.160977
953,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-18 12:42:32.160977
954,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-18 12:42:32.160977
955,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-18 12:42:32.160977
956,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-18 12:42:32.160977
957,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-18 12:42:32.160977
958,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-18 12:42:32.160977
959,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-18 13:11:29.044019
960,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-18 13:11:29.044019
961,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-18 13:11:29.044019
962,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-18 13:11:29.044019
963,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-18 13:11:29.044019
964,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-18 13:11:29.044019
965,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-18 13:11:29.044019
966,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-18 13:11:29.044019
967,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-18 13:25:44.210192
968,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-18 13:25:44.210192
969,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-18 13:25:44.210192
970,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-18 13:25:44.210192
971,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-18 13:25:44.210192
972,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-18 13:25:44.210192
973,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-18 13:25:44.210192
974,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-18 13:25:44.210192
975,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-18 13:43:40.286913
976,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-18 13:43:40.286913
977,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-18 13:43:40.286913
978,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-18 13:43:40.286913
979,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-18 13:43:40.286913
980,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-18 13:43:40.286913
981,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-18 13:43:40.286913
982,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-18 13:43:40.286913
983,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-18 14:08:39.566573
984,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-18 14:08:39.566573
985,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-18 14:08:39.566573
986,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-18 14:08:39.566573
987,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-18 14:08:39.566573
988,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-18 14:08:39.566573
989,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-18 14:08:39.566573
990,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-18 14:08:39.566573
991,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-18 14:26:52.800851
992,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-18 14:26:52.800851
993,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-18 14:26:52.800851
994,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-18 14:26:52.800851
995,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-18 14:26:52.800851
996,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-18 14:26:52.800851
997,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-18 14:26:52.800851
998,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-18 14:26:52.800851
999,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-18 14:44:08.507158
1000,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-18 14:44:08.507158
1001,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-18 14:44:08.507158
1002,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-18 14:44:08.507158
1003,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-18 14:44:08.507158
1004,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-18 14:44:08.507158
1005,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-18 14:44:08.507158
1006,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-18 14:44:08.507158
1007,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-18 15:09:43.245652
1008,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-18 15:09:43.245652
1009,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-18 15:09:43.245652
1010,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-18 15:09:43.245652
1011,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-18 15:09:43.245652
1012,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-18 15:09:43.245652
1013,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-18 15:09:43.245652
1014,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-18 15:09:43.245652
1015,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-18 15:24:12.806106
1016,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-18 15:24:12.806106
1017,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-18 15:24:12.806106
1018,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-18 15:24:12.806106
1019,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-18 15:24:12.806106
1020,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-18 15:24:12.806106
1021,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-18 15:24:12.806106
1022,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-18 15:24:12.806106
1023,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-18 15:43:54.181315
1024,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-18 15:43:54.181315
1025,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-18 15:43:54.181315
1026,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-18 15:43:54.181315
1027,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-18 15:43:54.181315
1028,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-18 15:43:54.181315
1029,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-18 15:43:54.181315
1030,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-18 15:43:54.181315
1031,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-18 16:12:10.032807
1032,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-18 16:12:10.032807
1033,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-18 16:12:10.032807
1034,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-18 16:12:10.032807
1035,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-18 16:12:10.032807
1036,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-18 16:12:10.032807
1037,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-18 16:12:10.032807
1038,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-18 16:12:10.032807
1039,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-18 16:30:41.903233
1040,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-18 16:30:41.903233
1041,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-18 16:30:41.903233
1042,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-18 16:30:41.903233
1043,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-18 16:30:41.903233
1044,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-18 16:30:41.903233
1045,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-18 16:30:41.903233
1046,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-18 16:30:41.903233
1047,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-18 16:44:07.083110
1048,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-18 16:44:07.083110
1049,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-18 16:44:07.083110
1050,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-18 16:44:07.083110
1051,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-18 16:44:07.083110
1052,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-18 16:44:07.083110
1053,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-18 16:44:07.083110
1054,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-18 16:44:07.083110
1055,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-18 17:08:37.833846
1056,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-18 17:08:37.833846
1057,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-18 17:08:37.833846
1058,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-18 17:08:37.833846
1059,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-18 17:08:37.833846
1060,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-18 17:08:37.833846
1061,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-18 17:08:37.833846
1062,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-18 17:08:37.833846
1063,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-18 17:25:36.924256
1064,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-18 17:25:36.924256
1065,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-18 17:25:36.924256
1066,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-18 17:25:36.924256
1067,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-18 17:25:36.924256
1068,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-18 17:25:36.924256
1069,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-18 17:25:36.924256
1070,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-18 17:25:36.924256
1071,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-18 17:43:52.441271
1072,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-18 17:43:52.441271
1073,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-18 17:43:52.441271
1074,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-18 17:43:52.441271
1075,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-18 17:43:52.441271
1076,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-18 17:43:52.441271
1077,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-18 17:43:52.441271
1078,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-18 17:43:52.441271
1079,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-19 06:11:31.224612
1080,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-19 06:11:31.224612
1081,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-19 06:11:31.224612
1082,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-19 06:11:31.224612
1083,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-19 06:11:31.224612
1084,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-19 06:11:31.224612
1085,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-19 06:11:31.224612
1086,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-19 06:11:31.224612
1087,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-19 06:27:22.173580
1088,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-19 06:27:22.173580
1089,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-19 06:27:22.173580
1090,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-19 06:27:22.173580
1091,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-19 06:27:22.173580
1092,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-19 06:27:22.173580
1093,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-19 06:27:22.173580
1094,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-19 06:27:22.173580
1095,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-19 06:43:43.233406
1096,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-19 06:43:43.233406
1097,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-19 06:43:43.233406
1098,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-19 06:43:43.233406
1099,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-19 06:43:43.233406
1100,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-19 06:43:43.233406
1101,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-19 06:43:43.233406
1102,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-19 06:43:43.233406
1103,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-19 07:08:35.765547
1104,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-19 07:08:35.765547
1105,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-19 07:08:35.765547
1106,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-19 07:08:35.765547
1107,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-19 07:08:35.765547
1108,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-19 07:08:35.765547
1109,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-19 07:08:35.765547
1110,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-19 07:08:35.765547
1111,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-19 07:24:03.286284
1112,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-19 07:24:03.286284
1113,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-19 07:24:03.286284
1114,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-19 07:24:03.286284
1115,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-19 07:24:03.286284
1116,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-19 07:24:03.286284
1117,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-19 07:24:03.286284
1118,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-19 07:24:03.286284
1119,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-19 07:43:59.708707
1120,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-19 07:43:59.708707
1121,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-19 07:43:59.708707
1122,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-19 07:43:59.708707
1123,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-19 07:43:59.708707
1124,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-19 07:43:59.708707
1125,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-19 07:43:59.708707
1126,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-19 07:43:59.708707
1127,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-19 08:11:17.344071
1128,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-19 08:11:17.344071
1129,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-19 08:11:17.344071
1130,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-19 08:11:17.344071
1131,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-19 08:11:17.344071
1132,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-19 08:11:17.344071
1133,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-19 08:11:17.344071
1134,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-19 08:11:17.344071
1135,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-19 08:26:12.421079
1136,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-19 08:26:12.421079
1137,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-19 08:26:12.421079
1138,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-19 08:26:12.421079
1139,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-19 08:26:12.421079
1140,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-19 08:26:12.421079
